Cust_name,cust_id,sku_code,product_qty,facility_code,sales_value,product_price,total_qty,sales_date
David Jones,CUST_0150,BGT_SKU_034,3,WH-KOL,7341.03,2447.01,3,16-06-2025
Kelly Moore,CUST_0093,BGT_SKU_097,2,WH-KOL,6444.22,3222.11,2,16-06-2025
Frank Thomas,CUST_0295,BGT_SKU_072,4,WH-BLR,11925.92,2981.48,4,16-06-2025
Sam Martinez,CUST_0217,BGT_SKU_023,4,WH-KOL,5646.8,1411.7,4,16-06-2025
Judy Williams,CUST_0247,BGT_SKU_084,2,WH-MUM,1369.64,684.82,2,16-06-2025
Olivia Miller,CUST_0490,BGT_SKU_048,3,WH-KOL,5395.77,1798.59,3,16-06-2025
Noah Davis,CUST_0167,BGT_SKU_024,3,WH-GGN,6709.47,2236.49,3,16-06-2025
Quinn Martin,CUST_0113,BGT_SKU_037,5,WH-MUM,5894.4,1178.88,5,16-06-2025
Noah Miller,CUST_0383,BGT_SKU_040,5,WH-BLR,12933.75,2586.75,5,16-06-2025
Mia Hernandez,CUST_0290,BGT_SKU_050,5,WH-KOL,13429.25,2685.85,5,16-06-2025
Frank Jackson,CUST_0049,BGT_SKU_088,1,WH-KOL,2817.36,2817.36,1,16-06-2025
Frank Wilson,CUST_0448,BGT_SKU_022,2,WH-KOL,6216.98,3108.49,2,16-06-2025
Tina King,CUST_0182,BGT_SKU_037,4,WH-GGN,4715.52,1178.88,4,16-06-2025
David King,CUST_0045,BGT_SKU_024,1,WH-BLR,2236.49,2236.49,1,16-06-2025
David Brown,CUST_0350,BGT_SKU_042,4,WH-BLR,12590.76,3147.69,4,16-06-2025
Bob Garcia,CUST_0188,BGT_SKU_030,3,WH-KOL,10470.06,3490.02,3,16-06-2025
Alice King,CUST_0354,BGT_SKU_002,3,WH-GGN,2865.9,955.3,3,16-06-2025
Heidi Miller,CUST_0435,BGT_SKU_021,2,WH-MUM,5086.38,2543.19,2,16-06-2025
Charlie Williams,CUST_0077,BGT_SKU_079,2,WH-MUM,661.56,330.78,2,16-06-2025
Frank Smith,CUST_0147,BGT_SKU_097,5,WH-MUM,16110.55,3222.11,5,16-06-2025
Victor Young,CUST_0280,BGT_SKU_087,5,WH-KOL,10601.4,2120.28,5,16-06-2025
Bob Rodriguez,CUST_0091,BGT_SKU_053,3,WH-KOL,4512.96,1504.32,3,16-06-2025
Alice Jackson,CUST_0133,BGT_SKU_031,5,WH-MUM,2627.95,525.59,5,16-06-2025
David Thompson,CUST_0010,BGT_SKU_001,3,WH-BLR,5438.82,1812.94,3,17-06-2025
Liam Johnson,CUST_0446,BGT_SKU_055,3,WH-GGN,8572.35,2857.45,3,17-06-2025
Ivan Smith,CUST_0254,BGT_SKU_019,1,WH-KOL,1660.49,1660.49,1,17-06-2025
Yara King,CUST_0024,BGT_SKU_030,5,WH-BLR,17450.1,3490.02,5,17-06-2025
Victor Williams,CUST_0285,BGT_SKU_025,2,WH-MUM,5493.62,2746.81,2,17-06-2025
Kelly Wilson,CUST_0201,BGT_SKU_009,3,WH-GGN,3175.77,1058.59,3,17-06-2025
Mia Thomas,CUST_0073,BGT_SKU_045,3,WH-MUM,3784.92,1261.64,3,17-06-2025
Heidi Gonzalez,CUST_0117,BGT_SKU_036,2,WH-GGN,4191.88,2095.94,2,17-06-2025
Zoe Thompson,CUST_0277,BGT_SKU_052,2,WH-GGN,4944.18,2472.09,2,17-06-2025
Judy Young,CUST_0402,BGT_SKU_049,1,WH-MUM,3060.21,3060.21,1,17-06-2025
Judy White,CUST_0262,BGT_SKU_025,5,WH-BLR,13734.05,2746.81,5,17-06-2025
Frank Jackson,CUST_0049,BGT_SKU_092,5,WH-BLR,16272.5,3254.5,5,17-06-2025
Heidi White,CUST_0112,BGT_SKU_012,4,WH-BLR,8017.12,2004.28,4,17-06-2025
Ivan Lopez,CUST_0477,BGT_SKU_050,3,WH-KOL,8057.55,2685.85,3,17-06-2025
Victor King,CUST_0312,BGT_SKU_015,5,WH-MUM,2154.2,430.84,5,17-06-2025
Olivia Anderson,CUST_0230,BGT_SKU_008,2,WH-KOL,3348.22,1674.11,2,17-06-2025
Wendy Wilson,CUST_0071,BGT_SKU_088,2,WH-MUM,5634.72,2817.36,2,17-06-2025
Frank Wilson,CUST_0450,BGT_SKU_052,2,WH-GGN,4944.18,2472.09,2,17-06-2025
Frank Smith,CUST_0147,BGT_SKU_025,5,WH-GGN,13734.05,2746.81,5,17-06-2025
Bob Moore,CUST_0331,BGT_SKU_076,3,WH-MUM,4601.25,1533.75,3,17-06-2025
Eve Miller,CUST_0385,BGT_SKU_013,1,WH-MUM,2311.92,2311.92,1,17-06-2025
Kelly Anderson,CUST_0006,BGT_SKU_090,5,WH-KOL,5492.35,1098.47,5,17-06-2025
David Allen,CUST_0319,BGT_SKU_046,1,WH-GGN,516.26,516.26,1,17-06-2025
Yara Thomas,CUST_0099,BGT_SKU_073,2,WH-BLR,6383.44,3191.72,2,17-06-2025
Charlie Martin,CUST_0378,BGT_SKU_100,4,WH-MUM,6708.52,1677.13,4,17-06-2025
Judy White,CUST_0262,BGT_SKU_034,5,WH-GGN,12235.05,2447.01,5,17-06-2025
Bob Smith,CUST_0324,BGT_SKU_082,4,WH-BLR,13143.84,3285.96,4,17-06-2025
Rachel Hernandez,CUST_0225,BGT_SKU_075,1,WH-GGN,3254.55,3254.55,1,17-06-2025
Zoe Brown,CUST_0405,BGT_SKU_089,4,WH-GGN,8087.44,2021.86,4,17-06-2025
Kelly Moore,CUST_0412,BGT_SKU_097,5,WH-BLR,16110.55,3222.11,5,17-06-2025
Sam Wright,CUST_0086,BGT_SKU_100,4,WH-MUM,6708.52,1677.13,4,17-06-2025
Mia Hernandez,CUST_0293,BGT_SKU_067,2,WH-MUM,3052.12,1526.06,2,17-06-2025
Zoe Young,CUST_0355,BGT_SKU_056,1,WH-MUM,1791.15,1791.15,1,17-06-2025
Kelly Anderson,CUST_0294,BGT_SKU_007,4,WH-BLR,5994.76,1498.69,4,17-06-2025
Liam Johnson,CUST_0446,BGT_SKU_062,2,WH-BLR,1062,531,2,17-06-2025
Tina King,CUST_0336,BGT_SKU_057,2,WH-KOL,5828.52,2914.26,2,17-06-2025
Sam Garcia,CUST_0130,BGT_SKU_092,2,WH-MUM,6509,3254.5,2,17-06-2025
Grace Martin,CUST_0391,BGT_SKU_004,4,WH-BLR,5170.64,1292.66,4,17-06-2025
Quinn Thomas,CUST_0292,BGT_SKU_088,1,WH-GGN,2817.36,2817.36,1,17-06-2025
Sam Garcia,CUST_0130,BGT_SKU_045,2,WH-GGN,2523.28,1261.64,2,17-06-2025
Rachel Lopez,CUST_0098,BGT_SKU_071,2,WH-KOL,2172.52,1086.26,2,17-06-2025
Judy Garcia,CUST_0392,BGT_SKU_089,4,WH-GGN,8087.44,2021.86,4,17-06-2025
Zoe Smith,CUST_0310,BGT_SKU_019,5,WH-MUM,8302.45,1660.49,5,17-06-2025
David Johnson,CUST_0484,BGT_SKU_083,2,WH-BLR,6710.38,3355.19,2,17-06-2025
Sam Allen,CUST_0430,BGT_SKU_064,2,WH-BLR,3272.18,1636.09,2,17-06-2025
Quinn Harris,CUST_0235,BGT_SKU_058,3,WH-MUM,3094.65,1031.55,3,17-06-2025
Sam Smith,CUST_0215,BGT_SKU_038,4,WH-KOL,4921.84,1230.46,4,17-06-2025
Rachel Hernandez,CUST_0225,BGT_SKU_034,4,WH-MUM,9788.04,2447.01,4,17-06-2025
Olivia Hernandez,CUST_0229,BGT_SKU_080,2,WH-MUM,1000.04,500.02,2,17-06-2025
Yara Jackson,CUST_0040,BGT_SKU_035,3,WH-MUM,4182.78,1394.26,3,17-06-2025
Heidi Moore,CUST_0187,BGT_SKU_029,1,WH-MUM,1259.36,1259.36,1,17-06-2025
Kelly Moore,CUST_0335,BGT_SKU_095,4,WH-BLR,8909.16,2227.29,4,17-06-2025
Xavier Anderson,CUST_0499,BGT_SKU_051,1,WH-MUM,2357.15,2357.15,1,17-06-2025
Kelly Martinez,CUST_0420,BGT_SKU_025,5,WH-MUM,13734.05,2746.81,5,17-06-2025
Kelly Wilson,CUST_0201,BGT_SKU_046,1,WH-BLR,516.26,516.26,1,17-06-2025
Quinn Johnson,CUST_0050,BGT_SKU_080,3,WH-KOL,1500.06,500.02,3,17-06-2025
Ivan Miller,CUST_0361,BGT_SKU_055,5,WH-GGN,14287.25,2857.45,5,17-06-2025
Eve Williams,CUST_0019,BGT_SKU_006,3,WH-MUM,3423.15,1141.05,3,17-06-2025
Olivia Anderson,CUST_0230,BGT_SKU_100,2,WH-BLR,3354.26,1677.13,2,17-06-2025
Ivan Jones,CUST_0079,BGT_SKU_019,5,WH-MUM,8302.45,1660.49,5,17-06-2025
Eve Johnson,CUST_0275,BGT_SKU_047,4,WH-MUM,12478.44,3119.61,4,17-06-2025
Uma King,CUST_0465,BGT_SKU_004,3,WH-KOL,3877.98,1292.66,3,17-06-2025
Heidi Thomas,CUST_0161,BGT_SKU_024,5,WH-GGN,11182.45,2236.49,5,17-06-2025
Quinn Martin,CUST_0397,BGT_SKU_078,2,WH-BLR,2827.66,1413.83,2,17-06-2025
Uma Jackson,CUST_0192,BGT_SKU_091,1,WH-KOL,3220.39,3220.39,1,17-06-2025
Yara Williams,CUST_0464,BGT_SKU_020,3,WH-KOL,6886.98,2295.66,3,17-06-2025
Olivia Harris,CUST_0007,BGT_SKU_064,1,WH-BLR,1636.09,1636.09,1,17-06-2025
Tina Miller,CUST_0462,BGT_SKU_099,3,WH-BLR,5675.85,1891.95,3,17-06-2025
Charlie Jackson,CUST_0110,BGT_SKU_018,5,WH-BLR,2550.05,510.01,5,17-06-2025
Eve Lopez,CUST_0135,BGT_SKU_004,4,WH-KOL,5170.64,1292.66,4,17-06-2025
Kelly Thomas,CUST_0436,BGT_SKU_055,3,WH-GGN,8572.35,2857.45,3,17-06-2025
Charlie Thomas,CUST_0371,BGT_SKU_066,5,WH-GGN,8300.85,1660.17,5,17-06-2025
Yara White,CUST_0233,BGT_SKU_095,5,WH-MUM,11136.45,2227.29,5,17-06-2025
Peter Thomas,CUST_0485,BGT_SKU_037,5,WH-GGN,5894.4,1178.88,5,17-06-2025
Victor Lopez,CUST_0195,BGT_SKU_060,3,WH-BLR,4401.12,1467.04,3,17-06-2025
Xavier Anderson,CUST_0148,BGT_SKU_004,4,WH-MUM,5170.64,1292.66,4,17-06-2025
Charlie King,CUST_0403,BGT_SKU_089,3,WH-MUM,6065.58,2021.86,3,18-06-2025
Alice Martinez,CUST_0032,BGT_SKU_014,4,WH-KOL,10874.08,2718.52,4,18-06-2025
Liam Jackson,CUST_0408,BGT_SKU_066,3,WH-KOL,4980.51,1660.17,3,18-06-2025
David Rodriguez,CUST_0094,BGT_SKU_030,5,WH-GGN,17450.1,3490.02,5,18-06-2025
Peter Williams,CUST_0356,BGT_SKU_093,4,WH-BLR,13587.08,3396.77,4,18-06-2025
Mia Johnson,CUST_0054,BGT_SKU_091,1,WH-BLR,3220.39,3220.39,1,18-06-2025
Heidi Young,CUST_0281,BGT_SKU_073,4,WH-MUM,12766.88,3191.72,4,18-06-2025
Charlie Rodriguez,CUST_0127,BGT_SKU_067,3,WH-GGN,4578.18,1526.06,3,18-06-2025
Alice Wilson,CUST_0272,BGT_SKU_082,5,WH-MUM,16429.8,3285.96,5,18-06-2025
Alice Martinez,CUST_0032,BGT_SKU_057,2,WH-BLR,5828.52,2914.26,2,18-06-2025
David Rodriguez,CUST_0352,BGT_SKU_028,4,WH-MUM,3021.64,755.41,4,18-06-2025
Bob Anderson,CUST_0395,BGT_SKU_030,1,WH-MUM,3490.02,3490.02,1,18-06-2025
Judy Lopez,CUST_0151,BGT_SKU_069,2,WH-KOL,6762.74,3381.37,2,18-06-2025
Xavier Garcia,CUST_0302,BGT_SKU_012,5,WH-GGN,10021.4,2004.28,5,18-06-2025
Uma Rodriguez,CUST_0003,BGT_SKU_022,2,WH-KOL,6216.98,3108.49,2,18-06-2025
Olivia Johnson,CUST_0171,BGT_SKU_037,2,WH-BLR,2357.76,1178.88,2,18-06-2025
Heidi Gonzalez,CUST_0117,BGT_SKU_085,2,WH-BLR,744.94,372.47,2,18-06-2025
Grace Johnson,CUST_0088,BGT_SKU_024,3,WH-GGN,6709.47,2236.49,3,18-06-2025
David Miller,CUST_0120,BGT_SKU_030,1,WH-KOL,3490.02,3490.02,1,18-06-2025
Uma Wright,CUST_0211,BGT_SKU_060,1,WH-KOL,1467.04,1467.04,1,18-06-2025
Liam Johnson,CUST_0446,BGT_SKU_040,4,WH-GGN,10347,2586.75,4,18-06-2025
Olivia Harris,CUST_0007,BGT_SKU_066,3,WH-BLR,4980.51,1660.17,3,18-06-2025
Quinn Allen,CUST_0368,BGT_SKU_091,3,WH-KOL,9661.17,3220.39,3,18-06-2025
Yara King,CUST_0119,BGT_SKU_057,4,WH-GGN,11657.04,2914.26,4,18-06-2025
Frank Lopez,CUST_0096,BGT_SKU_016,5,WH-GGN,12280.35,2456.07,5,18-06-2025
Mia Anderson,CUST_0097,BGT_SKU_014,5,WH-BLR,13592.6,2718.52,5,18-06-2025
Uma King,CUST_0465,BGT_SKU_003,4,WH-GGN,6753.44,1688.36,4,18-06-2025
Frank Thomas,CUST_0295,BGT_SKU_061,5,WH-KOL,14509.85,2901.97,5,18-06-2025
Victor Lopez,CUST_0195,BGT_SKU_092,5,WH-GGN,16272.5,3254.5,5,18-06-2025
Wendy Young,CUST_0471,BGT_SKU_028,5,WH-BLR,3777.05,755.41,5,18-06-2025
Grace Allen,CUST_0022,BGT_SKU_062,4,WH-BLR,2124,531,4,18-06-2025
Uma Jackson,CUST_0072,BGT_SKU_069,5,WH-GGN,16906.85,3381.37,5,18-06-2025
Peter Jackson,CUST_0401,BGT_SKU_001,1,WH-MUM,1812.94,1812.94,1,18-06-2025
Alice White,CUST_0249,BGT_SKU_073,1,WH-KOL,3191.72,3191.72,1,18-06-2025
Peter Miller,CUST_0178,BGT_SKU_097,4,WH-KOL,12888.44,3222.11,4,18-06-2025
Kelly Thomas,CUST_0436,BGT_SKU_069,3,WH-MUM,10144.11,3381.37,3,18-06-2025
Ivan Johnson,CUST_0265,BGT_SKU_048,1,WH-BLR,1798.59,1798.59,1,18-06-2025
Kelly Johnson,CUST_0039,BGT_SKU_038,4,WH-BLR,4921.84,1230.46,4,18-06-2025
Rachel King,CUST_0047,BGT_SKU_042,4,WH-MUM,12590.76,3147.69,4,18-06-2025
Charlie Thomas,CUST_0371,BGT_SKU_034,3,WH-KOL,7341.03,2447.01,3,18-06-2025
Eve Thompson,CUST_0388,BGT_SKU_094,2,WH-KOL,2959.58,1479.79,2,18-06-2025
Victor King,CUST_0074,BGT_SKU_036,3,WH-BLR,6287.82,2095.94,3,18-06-2025
Yara Garcia,CUST_0443,BGT_SKU_088,2,WH-MUM,5634.72,2817.36,2,18-06-2025
David Wilson,CUST_0231,BGT_SKU_100,1,WH-MUM,1677.13,1677.13,1,18-06-2025
Ivan King,CUST_0145,BGT_SKU_014,2,WH-MUM,5437.04,2718.52,2,18-06-2025
Quinn Smith,CUST_0132,BGT_SKU_047,1,WH-GGN,3119.61,3119.61,1,18-06-2025
Eve Anderson,CUST_0160,BGT_SKU_012,1,WH-MUM,2004.28,2004.28,1,18-06-2025
Frank Miller,CUST_0222,BGT_SKU_027,2,WH-MUM,3020.78,1510.39,2,18-06-2025
Xavier Garcia,CUST_0302,BGT_SKU_055,3,WH-MUM,8572.35,2857.45,3,18-06-2025
Zoe Lopez,CUST_0339,BGT_SKU_022,1,WH-KOL,3108.49,3108.49,1,18-06-2025
Mia Thomas,CUST_0073,BGT_SKU_056,2,WH-KOL,3582.3,1791.15,2,18-06-2025
Peter Gonzalez,CUST_0496,BGT_SKU_053,2,WH-MUM,3008.64,1504.32,2,18-06-2025
David Thompson,CUST_0010,BGT_SKU_018,1,WH-BLR,510.01,510.01,1,18-06-2025
Liam King,CUST_0348,BGT_SKU_078,5,WH-MUM,7069.15,1413.83,5,18-06-2025
Noah Wilson,CUST_0012,BGT_SKU_022,4,WH-GGN,12433.96,3108.49,4,18-06-2025
Uma Jackson,CUST_0257,BGT_SKU_005,4,WH-GGN,9097.48,2274.37,4,18-06-2025
Judy Davis,CUST_0197,BGT_SKU_015,3,WH-BLR,1292.52,430.84,3,18-06-2025
Eve Johnson,CUST_0275,BGT_SKU_052,3,WH-MUM,7416.27,2472.09,3,18-06-2025
Bob Gonzalez,CUST_0114,BGT_SKU_031,5,WH-KOL,2627.95,525.59,5,18-06-2025
Eve Thompson,CUST_0437,BGT_SKU_010,4,WH-MUM,10816.68,2704.17,4,18-06-2025
Ivan Garcia,CUST_0082,BGT_SKU_051,4,WH-BLR,9428.6,2357.15,4,18-06-2025
Charlie Martinez,CUST_0029,BGT_SKU_004,5,WH-MUM,6463.3,1292.66,5,18-06-2025
Tina Martin,CUST_0381,BGT_SKU_095,5,WH-GGN,11136.45,2227.29,5,18-06-2025
Xavier Anderson,CUST_0156,BGT_SKU_023,1,WH-MUM,1411.7,1411.7,1,18-06-2025
Bob Young,CUST_0406,BGT_SKU_086,3,WH-KOL,7069.56,2356.52,3,18-06-2025
Quinn Davis,CUST_0020,BGT_SKU_009,2,WH-BLR,2117.18,1058.59,2,18-06-2025
Wendy Gonzalez,CUST_0027,BGT_SKU_039,5,WH-GGN,4193.45,838.69,5,18-06-2025
Rachel Martinez,CUST_0349,BGT_SKU_004,4,WH-BLR,5170.64,1292.66,4,18-06-2025
Alice Anderson,CUST_0267,BGT_SKU_049,3,WH-MUM,9180.63,3060.21,3,18-06-2025
Rachel King,CUST_0047,BGT_SKU_075,4,WH-MUM,13018.2,3254.55,4,18-06-2025
Yara Garcia,CUST_0443,BGT_SKU_019,3,WH-KOL,4981.47,1660.49,3,18-06-2025
Victor Williams,CUST_0279,BGT_SKU_040,1,WH-BLR,2586.75,2586.75,1,18-06-2025
Wendy Young,CUST_0471,BGT_SKU_085,2,WH-MUM,744.94,372.47,2,18-06-2025
Bob Jackson,CUST_0244,BGT_SKU_080,2,WH-GGN,1000.04,500.02,2,18-06-2025
Bob Hernandez,CUST_0432,BGT_SKU_025,5,WH-KOL,13734.05,2746.81,5,18-06-2025
Rachel White,CUST_0063,BGT_SKU_072,3,WH-GGN,8944.44,2981.48,3,18-06-2025
Liam Hernandez,CUST_0203,BGT_SKU_076,2,WH-BLR,3067.5,1533.75,2,18-06-2025
Wendy King,CUST_0363,BGT_SKU_084,1,WH-MUM,684.82,684.82,1,18-06-2025
Charlie Brown,CUST_0367,BGT_SKU_057,3,WH-BLR,8742.78,2914.26,3,18-06-2025
Rachel Thomas,CUST_0159,BGT_SKU_002,5,WH-MUM,4776.5,955.3,5,18-06-2025
Quinn Allen,CUST_0223,BGT_SKU_054,2,WH-MUM,629.18,314.59,2,18-06-2025
Judy Garcia,CUST_0062,BGT_SKU_049,4,WH-KOL,12240.84,3060.21,4,18-06-2025
Kelly Moore,CUST_0335,BGT_SKU_012,3,WH-GGN,6012.84,2004.28,3,18-06-2025
Tina Hernandez,CUST_0379,BGT_SKU_069,1,WH-GGN,3381.37,3381.37,1,18-06-2025
Rachel Martinez,CUST_0194,BGT_SKU_093,4,WH-KOL,13587.08,3396.77,4,18-06-2025
Judy Williams,CUST_0247,BGT_SKU_038,3,WH-KOL,3691.38,1230.46,3,18-06-2025
Charlie Thomas,CUST_0371,BGT_SKU_083,5,WH-KOL,16775.95,3355.19,5,18-06-2025
Tina Allen,CUST_0207,BGT_SKU_063,3,WH-BLR,6510.66,2170.22,3,18-06-2025
Victor Smith,CUST_0121,BGT_SKU_011,4,WH-BLR,7678.52,1919.63,4,18-06-2025
Peter Hernandez,CUST_0011,BGT_SKU_019,2,WH-KOL,3320.98,1660.49,2,18-06-2025
Ivan Garcia,CUST_0082,BGT_SKU_094,1,WH-MUM,1479.79,1479.79,1,18-06-2025
Noah Johnson,CUST_0252,BGT_SKU_092,1,WH-GGN,3254.5,3254.5,1,18-06-2025
Xavier Wilson,CUST_0390,BGT_SKU_074,5,WH-GGN,17052.4,3410.48,5,18-06-2025
Charlie Williams,CUST_0077,BGT_SKU_003,3,WH-MUM,5065.08,1688.36,3,18-06-2025
David Thompson,CUST_0041,BGT_SKU_074,3,WH-MUM,10231.44,3410.48,3,18-06-2025
Liam Miller,CUST_0122,BGT_SKU_063,5,WH-GGN,10851.1,2170.22,5,18-06-2025
Kelly Williams,CUST_0076,BGT_SKU_028,3,WH-BLR,2266.23,755.41,3,18-06-2025
Grace Johnson,CUST_0088,BGT_SKU_030,3,WH-BLR,10470.06,3490.02,3,18-06-2025
Judy Martinez,CUST_0013,BGT_SKU_001,4,WH-GGN,7251.76,1812.94,0,18-06-2025
Peter Hernandez,CUST_0011,BGT_SKU_016,3,WH-GGN,7368.21,2456.07,3,18-06-2025
Sam Johnson,CUST_0325,BGT_SKU_082,2,WH-BLR,6571.92,3285.96,2,18-06-2025
Charlie Brown,CUST_0367,BGT_SKU_060,5,WH-KOL,7335.2,1467.04,5,18-06-2025
Ivan Smith,CUST_0208,BGT_SKU_033,4,WH-BLR,3453.92,863.48,4,18-06-2025
Victor Jones,CUST_0017,BGT_SKU_082,1,WH-KOL,3285.96,3285.96,1,18-06-2025
Uma Martin,CUST_0445,BGT_SKU_002,3,WH-BLR,2865.9,955.3,3,18-06-2025
Judy Garcia,CUST_0062,BGT_SKU_074,2,WH-MUM,6820.96,3410.48,2,18-06-2025
Wendy Anderson,CUST_0051,BGT_SKU_019,1,WH-BLR,1660.49,1660.49,1,18-06-2025
Kelly Young,CUST_0393,BGT_SKU_095,1,WH-BLR,2227.29,2227.29,1,18-06-2025
Alice Wilson,CUST_0329,BGT_SKU_039,5,WH-GGN,4193.45,838.69,5,18-06-2025
Victor Wright,CUST_0173,BGT_SKU_002,1,WH-KOL,955.3,955.3,1,18-06-2025
Frank Allen,CUST_0447,BGT_SKU_099,5,WH-MUM,9459.75,1891.95,5,18-06-2025
Peter Williams,CUST_0356,BGT_SKU_025,2,WH-GGN,5493.62,2746.81,2,18-06-2025
Bob Garcia,CUST_0188,BGT_SKU_084,4,WH-KOL,2739.28,684.82,4,18-06-2025
Alice King,CUST_0354,BGT_SKU_077,1,WH-KOL,304.51,304.51,1,18-06-2025
Sam Garcia,CUST_0241,BGT_SKU_025,3,WH-BLR,8240.43,2746.81,3,18-06-2025
Charlie Rodriguez,CUST_0127,BGT_SKU_032,5,WH-KOL,16485.45,3297.09,5,18-06-2025
Wendy Brown,CUST_0303,BGT_SKU_021,1,WH-GGN,2543.19,2543.19,1,18-06-2025
David Wilson,CUST_0231,BGT_SKU_031,3,WH-BLR,1576.77,525.59,3,18-06-2025
Victor Allen,CUST_0081,BGT_SKU_036,5,WH-MUM,10479.7,2095.94,5,18-06-2025
Rachel Gonzalez,CUST_0276,BGT_SKU_081,3,WH-GGN,6336,2112,3,18-06-2025
Kelly Anderson,CUST_0294,BGT_SKU_087,2,WH-BLR,4240.56,2120.28,2,18-06-2025
David Brown,CUST_0429,BGT_SKU_096,4,WH-KOL,4275.4,1068.85,4,18-06-2025
David Jones,CUST_0150,BGT_SKU_021,5,WH-BLR,12715.95,2543.19,5,18-06-2025
Olivia Anderson,CUST_0230,BGT_SKU_039,2,WH-GGN,1677.38,838.69,2,18-06-2025
Heidi Gonzalez,CUST_0117,BGT_SKU_042,2,WH-KOL,6295.38,3147.69,2,18-06-2025
David Harris,CUST_0479,BGT_SKU_043,5,WH-BLR,16181.9,3236.38,5,18-06-2025
Zoe Allen,CUST_0219,BGT_SKU_014,3,WH-KOL,8155.56,2718.52,3,18-06-2025
Alice Moore,CUST_0376,BGT_SKU_048,1,WH-MUM,1798.59,1798.59,1,18-06-2025
Heidi Williams,CUST_0043,BGT_SKU_028,3,WH-BLR,2266.23,755.41,3,18-06-2025
Xavier Anderson,CUST_0499,BGT_SKU_072,5,WH-KOL,14907.4,2981.48,5,18-06-2025
Quinn Young,CUST_0183,BGT_SKU_042,3,WH-BLR,9443.07,3147.69,3,18-06-2025
Ivan Smith,CUST_0208,BGT_SKU_007,5,WH-BLR,7493.45,1498.69,5,18-06-2025
Ivan Smith,CUST_0058,BGT_SKU_041,2,WH-BLR,3075.22,1537.61,2,18-06-2025
Ivan Smith,CUST_0254,BGT_SKU_060,1,WH-GGN,1467.04,1467.04,1,18-06-2025
Mia Rodriguez,CUST_0301,BGT_SKU_098,5,WH-GGN,12133.9,2426.78,5,18-06-2025
Zoe Smith,CUST_0310,BGT_SKU_018,1,WH-BLR,510.01,510.01,1,18-06-2025
Ivan Miller,CUST_0181,BGT_SKU_053,5,WH-MUM,7521.6,1504.32,5,18-06-2025
Peter Miller,CUST_0178,BGT_SKU_050,4,WH-BLR,10743.4,2685.85,4,18-06-2025
Tina Martin,CUST_0381,BGT_SKU_053,2,WH-BLR,3008.64,1504.32,2,18-06-2025
Judy Allen,CUST_0002,BGT_SKU_014,1,WH-BLR,2718.52,2718.52,1,18-06-2025
Quinn Jones,CUST_0270,BGT_SKU_084,4,WH-BLR,2739.28,684.82,4,18-06-2025
Zoe Lopez,CUST_0339,BGT_SKU_003,1,WH-BLR,1688.36,1688.36,1,18-06-2025
Alice Brown,CUST_0107,BGT_SKU_008,3,WH-GGN,5022.33,1674.11,3,18-06-2025
Bob Jones,CUST_0123,BGT_SKU_005,4,WH-BLR,9097.48,2274.37,4,18-06-2025
Noah Martin,CUST_0268,BGT_SKU_091,2,WH-KOL,6440.78,3220.39,2,18-06-2025
Victor Allen,CUST_0081,BGT_SKU_042,5,WH-GGN,15738.45,3147.69,5,18-06-2025
Rachel Thomas,CUST_0159,BGT_SKU_064,2,WH-MUM,3272.18,1636.09,2,18-06-2025
Sam Jackson,CUST_0185,BGT_SKU_083,3,WH-GGN,10065.57,3355.19,3,18-06-2025
Wendy Hernandez,CUST_0425,BGT_SKU_096,1,WH-KOL,1068.85,1068.85,1,18-06-2025
Kelly Gonzalez,CUST_0061,BGT_SKU_009,1,WH-BLR,1058.59,1058.59,1,18-06-2025
Charlie Martin,CUST_0378,BGT_SKU_004,5,WH-KOL,6463.3,1292.66,5,18-06-2025
Kelly King,CUST_0226,BGT_SKU_073,3,WH-GGN,9575.16,3191.72,3,18-06-2025
Olivia Anderson,CUST_0288,BGT_SKU_002,3,WH-MUM,2865.9,955.3,3,18-06-2025
Zoe Lopez,CUST_0339,BGT_SKU_067,2,WH-GGN,3052.12,1526.06,2,18-06-2025
Wendy Hernandez,CUST_0425,BGT_SKU_031,4,WH-MUM,2102.36,525.59,4,18-06-2025
Yara Jackson,CUST_0040,BGT_SKU_095,1,WH-GGN,2227.29,2227.29,1,18-06-2025
Noah Thomas,CUST_0004,BGT_SKU_066,3,WH-MUM,4980.51,1660.17,3,18-06-2025
Victor Wright,CUST_0173,BGT_SKU_055,3,WH-MUM,8572.35,2857.45,3,18-06-2025
Quinn Martin,CUST_0113,BGT_SKU_037,3,WH-MUM,3536.64,1178.88,3,18-06-2025
Olivia Gonzalez,CUST_0199,BGT_SKU_075,4,WH-KOL,13018.2,3254.55,4,18-06-2025
David Davis,CUST_0179,BGT_SKU_007,2,WH-MUM,2997.38,1498.69,2,18-06-2025
Kelly Gonzalez,CUST_0038,BGT_SKU_054,1,WH-MUM,314.59,314.59,1,18-06-2025
Eve Williams,CUST_0005,BGT_SKU_044,2,WH-BLR,2547.5,1273.75,2,18-06-2025
Victor Anderson,CUST_0423,BGT_SKU_024,5,WH-KOL,11182.45,2236.49,5,18-06-2025
Sam Jackson,CUST_0185,BGT_SKU_082,5,WH-KOL,16429.8,3285.96,5,18-06-2025
Peter Jackson,CUST_0401,BGT_SKU_080,2,WH-MUM,1000.04,500.02,2,18-06-2025
